"","LATITUDE","LONGITUDE","MED"
"5113",38.291714,-89.781834,138.94294232184
"5114",38.291795,-89.993097,122.48669098752
"5115",38.291809,-89.838039,123.13174928592
"5116",38.29184,-89.841472,125.61608136576
"5117",38.292065,-89.853089,130.95691815168
"5118",38.2921,-90.181943,181.6507540968
"5119",38.292133,-90.221546,185.1437502096
"5120",38.292171,-90.198342,183.8507314596
"5121",38.292207,-90.042832,122.93225448552
"5122",38.292287,-90.020703,124.37497572504
"5123",38.292345,-89.407126,126.61190896008
"5124",38.292503,-90.118241,174.34788822504
"5125",38.292657,-89.842635,129.44539181736
"5126",38.292659,-89.83433,119.37781099752
"5127",38.292668,-89.841479,124.7018116068
"5128",38.292706,-89.251948,153.91778643864
"5129",38.292826,-89.552554,147.421345746
"5130",38.293064,-90.053134,140.32074661728
"5131",38.293066,-89.516091,141.69740675448
"5132",38.293082,-90.161617,180.01446327744
"5133",38.293137,-89.95899,104.6926980564
"5134",38.293428,-89.552624,146.76637178544
"5135",38.293627,-89.828904,121.77440889672
"5136",38.293743,-89.517612,142.96341321408
"5137",38.293775,-90.165593,184.68078311928
"5138",38.293789,-89.78548,138.41955103944
"5139",38.293792,-89.725744,106.44967916016
"5140",38.293839,-89.749709,110.38888058832
"5141",38.294085,-90.025422,134.31296448504
"5142",38.294118,-90.243461,209.03442217416
"5143",38.294416,-90.164534,182.01834097656
"5144",38.2946,-88.372179,125.67642189024
"5145",38.294955,-90.083048,148.23802147104
"5146",38.295045,-90.133561,183.58334312976
"5147",38.29507,-90.296016,209.36018832984
"5148",38.295368,-90.156345,183.33701395008
"5149",38.295475,-90.197565,175.63593983232
"5150",38.296128,-90.21535,183.60886714272
"5151",38.296236,-90.286615,220.80951737424
"5152",38.296339,-90.295745,154.42765298304
"5153",38.296394,-88.282877,125.00065846656
"5154",38.296699,-90.050919,141.53612357184
"5155",38.29672,-90.059979,119.88690548352
"5156",38.296733,-90.062274,150.39382477944
"5157",38.296798,-89.458311,148.64653607184
"5158",38.296819,-89.995987,132.16771868664
"5159",38.296922,-90.147156,192.36297466368
"5160",38.297023,-88.628677,149.98474276296
"5161",38.297053,-88.594645,114.45013966416
"5162",38.297203,-88.617142,130.45305126
"5163",38.297236,-88.28858,121.4678415444
"5164",38.297359,-90.165514,175.94245137576
"5165",38.297403,-90.304713,130.86062637576
"5166",38.29757,-90.186539,179.31906387576
"5167",38.297641,-90.228541,193.46350282584
"5168",38.297717,-90.214651,187.76959922256
"5169",38.297744,-88.28813,117.28400391768
"5170",38.297847,-88.964528,140.12321448504
"5171",38.297984,-88.740823,158.48113578792
"5172",38.298002,-88.743128,157.44728262576
"5173",38.298008,-89.404819,138.13676829792
"5174",38.298167,-88.817233,152.13767183784
"5175",38.298266,-89.182248,150.67856089272
"5176",38.298556,-90.06226,134.64994856088
"5177",38.298632,-89.974352,126.80692030488
"5178",38.29879,-90.144864,193.52307129192
"5179",38.299072,-88.720634,145.0612293588
"5180",38.299108,-89.123483,153.03990513624
"5181",38.299139,-90.165506,179.47196615568
"5182",38.299159,-89.136704,154.6587644436
"5183",38.299413,-89.252604,163.29382808784
"5184",38.299541,-88.025886,120.57218458032
"5185",38.299577,-89.711683,120.66729507336
"5186",38.299651,-90.06077,139.55562122856
"5187",38.299707,-90.293924,153.11017061928
"5188",38.299715,-87.842571,94.77238263672
"5189",38.299791,-88.926705,141.86327571408
"5190",38.299858,-88.646016,135.83083462176
"5191",38.300065,-89.964976,120.27036116568
"5192",38.300184,-88.306241,126.78759126048
"5193",38.300224,-87.983446,117.4691647056
"5194",38.300341,-90.059973,140.66482793064
"5195",38.300343,-88.074292,156.33101587176
"5196",38.300364,-90.059952,136.6937866068
"5197",38.300378,-90.062243,132.21154856088
"5198",38.300435,-88.881113,116.25965713224
"5199",38.300484,-88.653418,138.0661958508
"5200",38.300565,-90.144852,196.02498368712
"5201",38.300926,-88.279278,147.80220623904
"5202",38.301031,-88.657963,140.5400355564
"5203",38.301142,-90.006881,134.35959419112
"5204",38.301305,-89.067521,125.97383628144
"5205",38.301308,-90.228544,199.06630503144
"5206",38.301365,-89.989757,114.06469342464
"5207",38.301675,-89.950741,117.38533726848
"5208",38.301698,-89.215155,157.84260731136
"5209",38.301944,-90.065833,137.19787676448
"5210",38.301944,-90.061389,147.65117357184
"5211",38.302021,-88.668438,133.63985208984
"5212",38.302104,-90.119886,172.24470497904
"5213",38.302114,-90.117616,172.75339950648
"5214",38.302155,-89.92768,120.74781107184
"5215",38.302197,-90.135765,194.1972813024
"5216",38.3022,-90.06223,140.57622869712
"5217",38.302214,-90.064517,150.903272742
"5218",38.302724,-90.167817,147.13105648152
"5219",38.302778,-90.066111,136.448545746
"5220",38.302804,-88.440103,112.94998938024
"5221",38.30303,-90.195922,178.44302432736
"5222",38.303044,-89.625595,148.0764685404
"5223",38.303121,-90.209937,177.49026387576
"5224",38.30328,-89.630055,147.4070303568
"5225",38.303346,-88.062794,155.87736913872
"5226",38.303629,-90.154266,176.63513467416
"5227",38.30367,-90.275772,212.48838809832
"5228",38.303879,-89.569554,142.06370067264
"5229",38.303888,-89.932941,100.65660022056
"5230",38.303957,-89.967657,117.78125728944
"5231",38.303995,-90.064562,129.29862869712
"5232",38.304022,-90.062212,134.30668578792
"5233",38.304036,-90.064497,148.19622869712
"5234",38.304073,-90.037106,129.28929901296
"5235",38.304076,-90.183382,183.65987798304
"5236",38.304229,-89.632436,148.25122068264
"5237",38.304291,-90.156287,177.88223993712
"5238",38.304674,-90.181776,186.35338799352
"5239",38.304685,-88.655565,136.63542737376
"5240",38.304781,-89.847465,129.17032024152
"5241",38.304822,-90.216604,183.96832427496
"5242",38.305,-89.5025,138.95691356136
"5243",38.305008,-90.030099,127.88974723752
"5244",38.305015,-90.025404,102.87124644912
"5245",38.305253,-89.990111,136.49497083984
"5246",38.305295,-89.976773,117.05704102896
"5247",38.305336,-89.646354,143.01929817216
"5248",38.305343,-89.986352,127.93484215368
"5249",38.30543,-89.973901,125.99308162776
"5250",38.305438,-89.412226,143.2901188548
"5251",38.305532,-89.974777,122.3906968488
"5252",38.305562,-89.707356,122.5234980564
"5253",38.30557,-89.995364,135.72216217464
"5254",38.305641,-88.820583,156.54633296208
"5255",38.305679,-88.827608,155.44385142816
"5256",38.305686,-89.953999,114.67392135528
"5257",38.305719,-90.117626,169.21914081936
"5258",38.30576,-90.113113,161.86537572504
"5259",38.305814,-90.057633,150.56945127096
"5260",38.305831,-90.059914,149.47260658632
"5261",38.305854,-90.043948,129.2976334032
"5262",38.305868,-90.041667,132.40112769912
"5263",38.306016,-89.749898,103.03783162776
"5264",38.30618,-89.712294,131.59364209032
"5265",38.306215,-90.163158,182.95340946456
"5266",38.30627,-89.65805,135.59388163872
"5267",38.306328,-89.593459,142.35212959032
"5268",38.306328,-88.227072,109.58472501096
"5269",38.306359,-88.171809,120.17319501
"5270",38.307344,-89.477603,154.64592803544
"5271",38.30735,-89.569235,145.51387147104
"5272",38.307408,-90.220785,181.00245879192
"5273",38.307445,-90.038683,123.14879010528
"5274",38.30745,-89.118793,149.784848004
"5275",38.307522,-90.117627,167.47746107184
"5276",38.307574,-90.113129,163.74628418064
"5277",38.307596,-90.110876,151.02175852992
"5278",38.307654,-90.037112,125.13622228992
"5279",38.30769,-90.041663,131.58837727992
"5280",38.307717,-90.037105,120.37459666968
"5281",38.307728,-89.074406,119.71598568312
"5282",38.307917,-89.816949,128.81613721608
"5283",38.308186,-90.177089,172.532929254
"5284",38.308262,-90.008203,124.94754542064
"5285",38.308407,-90.062173,157.50579066216
"5286",38.308448,-90.066732,156.24722562024
"5287",38.308659,-90.223853,182.09175044112
"5288",38.308711,-88.903301,136.68307096656
"5289",38.308907,-90.106266,145.56006400248
"5290",38.308979,-90.063134,163.3021624476
"5291",38.308993,-90.113138,163.46518506288
"5292",38.309025,-90.115384,165.29398506288
"5293",38.309131,-88.785529,166.51456172256
"5294",38.309205,-90.21773,179.77710103944
"5295",38.309266,-90.1105,165.11074043064
"5296",38.309386,-90.113351,162.64110513624
"5297",38.309459,-90.117875,170.08245557736
"5298",38.309547,-89.787619,106.88462007336
"5299",38.309778,-90.144883,206.48860547256
"5300",38.309865,-90.247769,204.77326830888
"5301",38.310151,-88.646084,131.90810662776
"5302",38.310194,-89.468958,158.88326937024
"5303",38.310197,-90.067026,151.87381815168
"5304",38.3102,-90.09546,172.51451177496
"5305",38.310427,-90.240266,198.1160188548
"5306",38.310431,-90.244804,193.47405103944
"5307",38.310433,-90.247071,193.11085459032
"5308",38.310474,-90.228549,180.35513086128
"5309",38.310487,-90.090105,151.82431421208
"5310",38.310489,-90.090104,146.03311421208
"5311",38.310549,-90.094783,163.9636104516
"5312",38.310552,-88.826073,130.65818290968
"5313",38.311071,-88.387709,129.52277313072
"5314",38.311432,-90.220093,183.50507814024
"5315",38.311492,-87.960291,134.43193396008
"5316",38.311604,-90.126535,178.7469685404
"5317",38.311844,-90.199855,173.80565155488
"5318",38.311866,-90.053051,134.73911521008
"5319",38.311981,-90.195329,173.65572582984
"5320",38.312048,-88.784844,159.88960796208
"5321",38.312078,-88.766304,175.78060077744
"5322",38.312259,-90.248989,177.67990811928
"5323",38.312262,-90.239535,192.37731797256
"5324",38.312291,-90.258433,184.21310933784
"5325",38.312301,-90.090103,153.42243062976
"5326",38.312316,-90.223497,185.55436698552
"5327",38.3124,-90.097118,158.49964629192
"5328",38.312422,-88.700246,139.4333123952
"5329",38.312736,-89.994437,125.21026427544
"5330",38.312928,-90.206828,166.62035990568
"5331",38.31297,-87.979407,126.26270237376
"5332",38.312978,-89.713061,123.43222396056
"5333",38.313188,-89.722045,127.86764625048
"5334",38.31324,-90.023537,104.71904993664
"5335",38.313362,-89.806436,140.368622742
"5336",38.313411,-89.681221,131.42258275248
"5337",38.313524,-88.632604,126.53107667064
"5338",38.313602,-90.048488,134.65609701696
"5339",38.313662,-89.854043,118.88227843512
"5340",38.313672,-90.263884,187.222860504
"5341",38.313717,-88.961812,133.99727212176
"5342",38.313748,-90.195325,176.45661532584
"5343",38.313841,-90.202292,164.25925752096
"5344",38.313982,-89.485558,148.93669512576
"5345",38.31408,-89.798022,130.06497261528
"5346",38.314107,-90.218838,182.31956908632
"5347",38.314112,-90.090103,155.24051498952
"5348",38.314267,-90.01183,135.03082764672
"5349",38.314538,-90.215632,177.87022206936
"5350",38.314617,-90.194166,167.51102183784
"5351",38.314621,-90.05651,143.77967965368
"5352",38.314809,-87.900321,81.92010668016
"5353",38.31484,-90.147055,202.39086488472
"5354",38.315087,-89.020577,139.52848799352
"5355",38.315119,-90.145032,205.5055771008
"5356",38.315143,-89.856381,118.35354791016
"5357",38.31515,-90.165402,163.58919608232
"5358",38.315381,-89.994698,129.73029535728
"5359",38.315665,-90.210187,162.69488788872
"5360",38.31578,-90.211716,175.97456104992
"5361",38.31579,-88.793974,151.20851924352
"5362",38.315821,-90.214075,180.20042401296
"5363",38.315926,-90.090101,156.53100365568
"5364",38.315927,-90.090098,153.43709019912
"5365",38.316116,-89.833952,140.18228993712
"5366",38.316176,-89.832028,127.914145746
"5367",38.316619,-89.439901,153.43629022104
"5368",38.316667,-90.0875,153.03625884432
"5369",38.316912,-90.203506,177.32013472656
"5370",38.31695,-89.943581,105.17571041016
"5371",38.316999,-90.172274,143.66853296208
"5372",38.317087,-90.053631,127.25937642816
"5373",38.317125,-89.555466,137.78665011576
"5374",38.317216,-90.190691,175.19978042016
"5375",38.317241,-89.440681,153.29122002096
"5376",38.31751,-89.83379,141.55821526248
"5377",38.317517,-90.209333,166.20239473704
"5378",38.31772,-90.225676,182.648479254
"5379",38.31773,-89.319006,158.04510658632
"5380",38.31774,-90.090098,155.38400391768
"5381",38.318083,-90.108705,181.15735165968
"5382",38.318085,-90.108705,173.08015165968
"5383",38.318114,-90.111025,176.933479254
"5384",38.318115,-90.191845,176.85270277344
"5385",38.318171,-90.117971,178.96955962176
"5386",38.31821,-90.122601,181.8430958508
"5387",38.318212,-89.020556,144.24863706984
"5388",38.318376,-89.435201,156.91628246856
"5389",38.318571,-90.156211,186.89955
"5390",38.31858,-88.820492,135.94380447456
"5391",38.318812,-89.79698,126.66285469512
"5392",38.318857,-90.124012,183.76059740568
"5393",38.318966,-89.950806,108.23769097656
"5394",38.319046,-90.195313,164.63614613472
"5395",38.319497,-89.559235,136.45867537776
"5396",38.319522,-90.087779,148.9720603992
"5397",38.319677,-87.892259,118.57615758432
"5398",38.319801,-89.923361,126.30855072504
"5399",38.319827,-90.104017,168.00263832984
"5400",38.319828,-90.104015,152.61023832984
"5401",38.319856,-89.928922,107.26249468464
"5402",38.319873,-90.106338,171.0002227944
"5403",38.319876,-90.228221,177.45616361376
"5404",38.32005,-89.407568,152.57528231136
"5405",38.320303,-89.712711,129.12940181688
"5406",38.320581,-90.17686,149.12533477896
"5407",38.320637,-89.676544,130.57810408584
"5408",38.32086,-89.720384,126.72575316216
"5409",38.320904,-88.797764,156.64268057736
"5410",38.320928,-89.947541,119.12243123904
"5411",38.320997,-89.742812,103.0382688024
"5412",38.3214,-89.612005,152.22025282584
"5413",38.321606,-90.101667,168.76874971608
"5414",38.321658,-90.10398,164.30892891768
"5415",38.321802,-90.113254,175.08622455888
"5416",38.321817,-90.115578,180.55491400248
"5417",38.321842,-90.120225,175.07474618712
"5418",38.32187,-90.124872,173.17125308784
"5419",38.321958,-90.141078,198.621904254
"5420",38.321976,-90.144782,200.47105648152
"5421",38.322122,-90.196198,160.0435706412
"5422",38.322139,-89.772095,76.1539748952
"5423",38.322155,-88.101728,115.56592273104
"5424",38.322302,-90.169958,164.3149936452
"5425",38.322307,-88.101694,115.66915364472
"5426",38.322386,-90.204584,167.33808352992
"5427",38.322408,-89.462783,151.22241605088
"5428",38.32245,-89.985658,130.583796744
"5429",38.322487,-89.288298,151.57417134432
"5430",38.322506,-89.900342,105.61988795208
"5431",38.322541,-89.156918,165.32905269912
"5432",38.322578,-90.195305,160.96161693312
"5433",38.322693,-90.202245,169.04579325648
"5434",38.322699,-88.766426,159.8017063548
"5435",38.322817,-89.760652,112.2381165444
"5436",38.322821,-89.077375,144.47088397104
"5437",38.323057,-90.080806,146.12161112424
"5438",38.323219,-90.092407,155.11802943312
"5439",38.323274,-90.094714,164.01592354992
"5440",38.323357,-90.035218,103.6836154416
"5441",38.323446,-89.975887,125.41560059832
"5442",38.323583,-90.119907,168.024460242
"5443",38.323699,-90.127177,179.8560729516
"5444",38.323704,-88.014975,134.22889518912
"5445",38.323709,-89.993923,136.33048783632
"5446",38.323921,-90.099338,161.65030049352
"5447",38.324003,-90.034795,114.53507401296
"5448",38.324207,-90.202527,157.1974002096
"5449",38.324263,-89.870223,111.75950391768
"5450",38.324449,-90.048456,123.61579418016
"5451",38.324512,-89.816069,108.4567008408
"5452",38.324527,-90.053016,119.36078877096
"5453",38.324589,-88.793039,160.78302318312
"5454",38.324673,-90.064565,132.17590421256
"5455",38.324732,-89.993102,135.18981327744
"5456",38.324758,-90.033935,112.6196095584
"5457",38.324815,-90.076145,140.79784307736
"5458",38.324844,-90.078469,148.55919258384
"5459",38.324868,-90.033848,112.17348794112
"5460",38.324871,-90.080793,142.77318296208
"5461",38.324951,-90.033936,112.25984546208
"5462",38.324972,-90.000167,133.5026883408
"5463",38.325031,-90.092398,153.89101597656
"5464",38.325443,-90.11085,182.24662471608
"5465",38.325472,-90.117838,167.32547035728
"5466",38.325563,-90.138734,194.79173804592
"5467",38.325642,-90.149291,188.53059463224
"5468",38.325697,-90.178615,143.70836309832
"5469",38.325834,-90.030291,119.04906825648
"5470",38.325839,-88.58875,120.97601111328
"5471",38.325841,-90.032548,115.95713606088
"5472",38.325874,-90.167643,171.12490355088
"5473",38.3259,-90.172249,158.5441459032
"5474",38.325903,-90.172245,151.93489351848
"5475",38.325926,-90.176851,165.5198689596
"5476",38.326017,-88.796442,159.84966620808
"5477",38.326075,-90.207616,164.73867012576
"5478",38.326318,-90.204559,161.66408568312
"5479",38.326381,-89.514353,140.6892636552
"5480",38.326389,-90.084167,126.86075889672
"5481",38.326483,-90.031635,135.41404147008
"5482",38.326498,-88.384498,133.33059652344
"5483",38.326554,-90.069181,129.16368809832
"5484",38.326795,-90.23951,191.5202168064
"5485",38.326824,-89.940677,107.64004373904
"5486",38.326888,-90.094684,157.56878218464
"5487",38.326888,-89.612004,155.3757811452
"5488",38.3272,-90.203373,162.1853747904
"5489",38.327357,-90.131779,173.97911073552
"5490",38.327483,-87.881109,118.60443494712
"5491",38.327544,-90.239384,198.09529452744
"5492",38.327627,-90.262335,200.33543687976
"5493",38.327685,-90.032562,121.0918551996
"5494",38.327694,-90.034823,125.99915565168
"5495",38.32775,-90.172241,152.32400464272
"5496",38.327864,-88.832117,149.26551226848
"5497",38.327975,-88.363497,134.7718667016
"5498",38.328029,-88.787772,155.8067688024
"5499",38.328077,-90.202221,157.23769540968
"5500",38.328134,-90.204552,158.9476375524
"5501",38.328246,-90.217812,164.7846207984
"5502",38.328335,-89.552246,129.78815227992
"5503",38.328359,-90.213877,159.840866754
"5504",38.328389,-88.850049,139.28783290968
"5505",38.328422,-89.554555,131.49453185928
"5506",38.328475,-90.216006,164.73132173304
"5507",38.328522,-89.768573,100.17507611376
"5508",38.328567,-89.470713,147.37627874952
"5509",38.328628,-90.253741,171.15031597656
"5510",38.328654,-88.75678,172.61884027344
"5511",38.328875,-88.774701,183.9846209556
"5512",38.328908,-89.499107,140.80575885528
"5513",38.329039,-90.113148,159.13328202744
"5514",38.329077,-89.585847,138.89523362376
"5515",38.329131,-88.184657,124.86803401248
"5516",38.329146,-90.12713,172.98417611376
"5517",38.329164,-90.129453,177.65252372904
"5518",38.32918,-88.783628,179.285614758
"5519",38.329187,-89.993866,124.78393682736
"5520",38.329327,-89.147594,162.6370123428
"5521",38.329455,-88.868976,150.76119772008
"5522",38.329488,-90.023515,128.51284408632
"5523",38.329526,-90.032576,128.35735591368
"5524",38.329538,-90.03484,123.29652992664
"5525",38.329722,-90.1925,175.9653709032
"5526",38.329784,-90.192974,157.59317139672
"5527",38.329841,-89.42849,158.49240951696
"5528",38.329869,-90.046184,121.54016272056
"5529",38.32999,-90.242011,187.22916709032
"5530",38.330081,-89.9407,38.53402931736
"5531",38.330243,-89.427185,159.84321078792
"5532",38.330321,-90.080753,151.56799496856
"5533",38.330565,-90.005983,142.27826432784
"5534",38.330738,-87.953484,-427.26700846656
"5535",38.330875,-90.117794,165.95444706936
"5536",38.330964,-89.589462,131.83826902296
"5537",38.330981,-90.010954,140.55351378192
"5538",38.331218,-88.472265,108.3222625524
"5539",38.331275,-88.26086,113.77474834032
"5540",38.331557,-89.514323,137.47941305688
"5541",38.331581,-90.188351,135.4708938024
"5542",38.331803,-88.766102,173.13125552496
"5543",38.331851,-89.254458,148.43869761528
"5544",38.331879,-90.057594,141.77624845608
"5545",38.331928,-89.241782,159.77620093464
"5546",38.331934,-89.399996,145.24021377096
"5547",38.33196,-89.662804,120.716929254
"5548",38.331997,-89.482908,138.64260718464
"5549",38.332132,-90.225545,169.0412353992
"5550",38.332232,-88.853999,141.71202913824
"5551",38.332243,-89.058165,144.6500823528
"5552",38.332337,-90.10019,155.01801693312
"5553",38.332475,-88.821765,149.68476107184
"5554",38.3326,-89.38022,163.61845941216
"5555",38.332678,-90.117778,173.75406400248
"5556",38.332701,-90.120109,164.76294772008
"5557",38.332727,-90.12244,167.23061104992
"5558",38.33277,-89.048112,150.74533821408
"5559",38.332777,-90.127102,177.86443638624
"5560",38.333035,-87.871999,113.90053600848
"5561",38.333093,-90.153823,200.8666416492
"5562",38.333197,-90.030332,141.7084479516
"5563",38.333226,-90.034867,114.0362300424
"5564",38.333327,-89.368274,147.52396273152
"5565",38.333402,-90.235628,168.7451790444
"5566",38.333445,-90.190651,145.7494292016
"5567",38.333475,-90.195267,129.85885496808
"5568",38.333491,-90.206792,153.61527466368
"5569",38.333532,-88.822176,153.23060977896
"5570",38.333732,-90.059897,134.71389813072
"5571",38.33378,-89.55219,117.89949192216
"5572",38.333852,-90.218548,154.67876322504
"5573",38.333898,-90.073772,163.77536146056
"5574",38.333901,-88.633972,121.73501593512
"5575",38.333953,-89.568583,118.13259397056
"5576",38.333977,-90.230218,184.89740243712
"5577",38.334063,-87.860783,100.29200851896
"5578",38.334262,-87.965163,121.64133794112
"5579",38.334298,-89.972941,118.30753213224
"5580",38.334359,-90.21243,156.88614478944
"5581",38.334536,-90.122424,178.38719517816
"5582",38.334689,-88.08573,120.3483657036
"5583",38.334781,-90.231071,177.7968311976
"5584",38.334999,-90.158419,182.99329540968
"5585",38.335089,-89.526598,131.71702991568
"5586",38.335094,-88.737206,147.62245906488
"5587",38.335255,-90.183721,161.664364758
"5588",38.335358,-88.784825,178.78538480088
"5589",38.335524,-90.057577,140.53878910728
"5590",38.335581,-90.0622,150.71254950648
"5591",38.335669,-90.069138,160.63162777344
"5592",38.335696,-90.071448,163.12347567264
"5593",38.335721,-90.073762,142.61425314024
"5594",38.335733,-88.934327,153.77788799352
"5595",38.335775,-88.643123,133.46848578792
"5596",38.335858,-88.941249,146.05769874
"5597",38.335894,-88.821876,155.28806558784
"5598",38.335898,-88.77491,163.65434561928
"5599",38.335965,-88.193506,121.54888777296
"5600",38.336111,-90.1125,158.14366802496
"5601",38.336111,-89.476389,142.8998821956
"5602",38.336215,-90.113083,156.5425750524
"5603",38.336263,-88.075664,122.64243031536
"5604",38.336376,-90.124743,175.9503206412
"5605",38.336406,-88.784611,178.44819608232
"5606",38.336473,-90.131708,179.14614419112
"5607",38.336542,-88.262294,130.77252942216
"5608",38.336666,-88.358936,141.90455691168
"5609",38.336727,-88.953219,147.06489308832
"5610",38.336917,-90.034898,129.68740496808
"5611",38.337054,-90.041682,127.01791206984
"5612",38.337088,-88.915402,152.03825464272
"5613",38.337141,-90.19525,142.52037979992
"5614",38.337404,-90.062194,140.19683788872
"5615",38.337543,-90.073752,151.61874535728
"5616",38.337575,-90.078386,141.07644932736
"5617",38.337677,-90.13268,189.01631382336
"5618",38.337705,-89.959433,105.30065164872
"5619",38.337718,-90.126248,179.53985038872
"5620",38.337722,-90.154945,190.42149315168
"5621",38.337824,-90.101501,153.60197313072
"5622",38.337862,-90.103808,157.7556731088
"5623",38.337864,-90.103806,156.5364731088
"5624",38.337877,-90.145998,187.26172323552
"5625",38.337926,-89.61132,141.12386968464
"5626",38.337972,-90.110736,173.54767660728
"5627",38.338009,-90.11307,171.34849922256
"5628",38.338137,-90.036818,125.785847742
"5629",38.338149,-89.163602,159.48338158632
"5630",38.338153,-90.122396,175.7317665444
"5631",38.338187,-90.124727,187.41466273152
"5632",38.338224,-90.127058,178.91529315168
"5633",38.338291,-90.091403,147.25530939024
"5634",38.338333,-89.985278,115.98106947504
"5635",38.338335,-90.134007,189.8382543588
"5636",38.338453,-90.197289,158.3200479516
"5637",38.338604,-89.898034,91.58564691216
"5638",38.338812,-88.799246,164.60249237424
"5639",38.338969,-90.183708,167.67981151296
"5640",38.338993,-90.202184,156.30850562976
"5641",38.33908,-90.260158,167.7717686976
"5642",38.339256,-90.064501,147.20005692264
"5643",38.339426,-90.085331,140.7565060404
"5644",38.339436,-90.087648,148.32862061928
"5645",38.339449,-90.089962,159.92244315168
"5646",38.339622,-90.101489,153.78382251048
"5647",38.339656,-89.611184,133.99642566168
"5648",38.339732,-90.108402,181.60000370808
"5649",38.339804,-90.113051,172.53378501048
"5650",38.339841,-90.115382,172.7549064072
"5651",38.340031,-87.91778,121.31393467416
"5652",38.340064,-90.129367,181.36011138624
"5653",38.340175,-88.260513,136.25076248904
"5654",38.340178,-90.065654,145.16292545208
"5655",38.340266,-90.016901,136.35404918112
"5656",38.340341,-90.088805,148.47895562976
"5657",38.340409,-89.768771,97.191527994
"5658",38.340414,-88.637287,129.76134463224
"5659",38.340524,-88.925021,146.58246671256
"5660",38.340656,-88.885812,141.8505508932
"5661",38.340701,-88.359064,145.52662418112
"5662",38.340722,-88.643789,130.07357672304
"5663",38.340896,-87.858954,114.1457489496
"5664",38.341008,-88.358554,138.14047039872
"5665",38.341062,-89.337944,153.46854872904
"5666",38.341108,-88.139375,129.85603651296
"5667",38.341111,-90.005,136.03915679592
"5668",38.341122,-90.069115,143.63579076696
"5669",38.341216,-90.249688,171.67151205888
"5670",38.341263,-88.676412,154.94985365568
"5671",38.341431,-89.539609,130.19401588272
"5672",38.341457,-90.103779,178.55157582984
"5673",38.3415,-88.260434,135.89629109232
"5674",38.34155,-88.643769,130.25248673352
"5675",38.341575,-88.885338,144.4495178568
"5676",38.341644,-88.953918,156.92723993712
"5677",38.341706,-89.977845,121.44821483232
"5678",38.341731,-88.173193,121.42170482184
"5679",38.341742,-90.12236,182.37950962176
"5680",38.341776,-90.124692,173.11771216368
"5681",38.341964,-88.643722,130.64315127096
"5682",38.34208,-88.67636,147.75641366616
"5683",38.342104,-90.258432,159.88369203792
"5684",38.342104,-88.261132,131.97242826696
"5685",38.342136,-90.183086,177.44548522008
"5686",38.342196,-87.983442,117.81411107184
"5687",38.34226,-90.15607,200.00023871856
"5688",38.342351,-89.712783,125.44322681688
"5689",38.342509,-90.041723,128.29410397008
"5690",38.342523,-88.258253,127.25494878144
"5691",38.342538,-90.179055,176.46733096608
"5692",38.342659,-88.260424,131.2926092964
"5693",38.342684,-89.772327,75.45883594512
"5694",38.342718,-89.608858,125.83975143912
"5695",38.342804,-89.981441,121.1143468488
"5696",38.342897,-90.064501,135.3111081936
"5697",38.343033,-90.08997,153.4252769436
"5698",38.343033,-88.671838,139.445190756
"5699",38.343232,-88.683793,141.58871571456
"5700",38.343263,-88.678885,140.06050203744
"5701",38.343404,-90.113008,167.88493389672
"5702",38.343436,-90.115343,168.53494071456
"5703",38.343502,-90.120009,165.31465355088
"5704",38.343529,-88.906775,134.59066846608
"5705",38.34359,-88.702663,147.15921293016
"5706",38.343619,-88.700489,144.51443480088
"5707",38.343655,-88.359063,140.11314998904
"5708",38.343665,-88.828404,156.218446008
"5709",38.343695,-88.698665,145.05494136528
"5710",38.343708,-88.698984,143.46190370808
"5711",38.343887,-88.276912,129.89381095608
"5712",38.343926,-89.995356,125.73309749952
"5713",38.344028,-88.272208,125.50610669112
"5714",38.344212,-90.037231,134.1241574052
"5715",38.344265,-88.869105,157.52175248952
"5716",38.344286,-90.111831,157.99422598704
"5717",38.34462,-90.007731,136.31407953792
"5718",38.344642,-90.011212,141.20463683832
"5719",38.344818,-90.083026,154.32639403392
"5720",38.345069,-87.941084,93.01615496808
"5721",38.345111,-89.608786,132.9425457984
"5722",38.345165,-89.61119,132.67680387624
"5723",38.345173,-90.110653,159.47432168064
"5724",38.34526,-88.831078,149.82607339272
"5725",38.345265,-90.117655,162.42949014672
"5726",38.345327,-88.472013,113.9769313548
"5727",38.345451,-90.012789,122.81658712224
"5728",38.345553,-87.828313,115.46922166968
"5729",38.345564,-87.825998,112.37651741568
"5730",38.345574,-87.823632,110.75901614472
"5731",38.345821,-90.153754,206.49640033632
"5732",38.345828,-90.173691,165.6323272056
"5733",38.345828,-88.793926,154.63113822504
"5734",38.345844,-90.158339,192.70181908632
"5735",38.345905,-88.258496,128.57231023104
"5736",38.34595,-89.913923,127.68868043112
"5737",38.345973,-90.10489,175.1549459556
"5738",38.346119,-90.152736,209.40719940168
"5739",38.346248,-89.433248,148.0819752096
"5740",38.346623,-90.076085,146.2851918588
"5741",38.346638,-90.092278,157.18962393864
"5742",38.346767,-90.099152,164.75360873952
"5743",38.346852,-90.103737,174.8871855564
"5744",38.346923,-87.962632,116.70118367616
"5745",38.346973,-90.110634,145.02513853944
"5746",38.347002,-90.112969,152.84454961128
"5747",38.347031,-90.1153,145.81078358232
"5748",38.34706,-90.117635,164.12309839272
